card_number,name,team,designations
SS-1,Vladimir Guerrero Jr.,Toronto Blue Jays,
SS-2,Aaron Judge,New York Yankees,
SS-3,Mike Trout,Angels,
SS-4,Mike Trout,Angels,
SS-5,Mike Trout,Angels,
SS-6,Miguel Sano,Minnesota Twins,
SS-7,Jorge Soler,Kansas City Royals,
SS-8,Nelson Cruz,Minnesota Twins,
SS-9,Joey Gallo,Texas Rangers,
SS-10,Rafael Devers,Boston Red Sox,
SS-11,Cody Bellinger,Los Angeles Dodgers,
SS-12,Mike Trout,Angels,
SS-13,Nomar Mazara,Chicago White Sox,
SS-14,Christian Yelich,Milwaukee Brewers,
SS-15,Mike Trout,Angels,
SS-16,Josh Hader,Milwaukee Brewers,
SS-17,Jordan Hicks,St. Louis Cardinals,
SS-18,Jacob deGrom,New York Mets,
SS-19,Victor Robles,Washington Nationals,
SS-20,Harrison Bader,St. Louis Cardinals,
SS-21,Byron Buxton,Minnesota Twins,
SS-22,Lorenzo Cain,Milwaukee Brewers,
SS-23,J.T. Realmuto,Philadelphia Phillies,
SS-24,Trea Turner,Washington Nationals,
SS-25,Austin Hedges,San Diego Padres,
