card_number,name,team,designations
DBC-1,Willie Mays,New York Giants,
DBC-2,Ernie Banks,Chicago Cubs,
DBC-3,Ernie Banks,Chicago Cubs,
DBC-4,Hank Aaron,Milwaukee Braves,
DBC-5,Warren Spahn,Milwaukee Braves,
DBC-6,Willie Mays,New York Giants,
DBC-7,Frank Robinson,Cincinnati Reds,
DBC-8,Orlando Cepeda,San Francisco Giants,
DBC-9,Luis Aparicio,Chicago White Sox,
DBC-10,Phil Rizzuto,New York Yankees,
DBC-11,Larry Doby,Cleveland Indians,
DBC-12,Eddie Mathews,Milwaukee Braves,
DBC-13,Duke Snider,Brooklyn Dodgers,
DBC-14,Ted Williams,Boston Red Sox,
DBC-15,Stan Musial,St. Louis Cardinals,
DBC-16,Jackie Robinson,Brooklyn Dodgers,
DBC-17,Willie Mays,New York Giants,
DBC-18,Monte Irvin,New York Giants,
DBC-19,Ralph Kiner,Pittsburgh Pirates,
DBC-20,Hank Aaron,Milwaukee Braves,
DBC-21,Pittsburgh Pirates,Pittsburgh Pirates,
DBC-22,New York Yankees,New York Yankees,
DBC-23,San Francisco Giants,San Francisco Giants,
DBC-24,Los Angeles Dodgers,Los Angeles Dodgers,
DBC-25,St. Louis Cardinals,St. Louis Cardinals,
DBC-26,Minnesota Twins,Minnesota Twins,
DBC-27,Baltimore Orioles,Baltimore Orioles,
DBC-28,Cincinnati Reds,Cincinnati Reds,
DBC-29,Detroit Tigers,Detroit Tigers,
DBC-30,New York Mets,New York Mets,
DBC-31,Bob Gibson,St. Louis Cardinals,
DBC-32,Jim Palmer,Baltimore Orioles,
DBC-33,Tom Seaver,New York Mets,
DBC-34,Fergie Jenkins,Chicago Cubs,
DBC-35,Catfish Hunter,Oakland Athletics,
DBC-36,Steve Carlton,Philadelphia Phillies,
DBC-37,Nolan Ryan,California Angels,
DBC-38,Bert Blyleven,Minnesota Twins,
DBC-39,Don Sutton,Los Angeles Dodgers,
DBC-40,Phil Niekro,Atlanta Braves,
DBC-41,Wade Boggs,Boston Red Sox,
DBC-42,Don Mattingly,New York Yankees,
DBC-43,Ryne Sandberg,Chicago Cubs,
DBC-44,Cal Ripken Jr.,Baltimore Orioles,
DBC-45,Darryl Strawberry,New York Mets,
DBC-46,Eddie Murray,Baltimore Orioles,
DBC-47,Dale Murphy,Atlanta Braves,
DBC-48,George Brett,Kansas City Royals,
DBC-49,Robin Yount,Milwaukee Brewers,
DBC-50,Andre Dawson,Montréal Expos,
DBC-51,Ken Griffey Jr.,Seattle Mariners,
DBC-52,Frank Thomas,Chicago White Sox,
DBC-53,Sammy Sosa,Chicago Cubs,
DBC-54,Mark McGwire,Oakland Athletics,
DBC-55,Jeff Bagwell,Houston Astros,
DBC-56,Tony Gwynn,San Diego Padres,
DBC-57,Roberto Alomar,Toronto Blue Jays,
DBC-58,Barry Larkin,Cincinnati Reds,
DBC-59,Chipper Jones,Atlanta Braves,
DBC-60,Edgar Martinez,Seattle Mariners,
DBC-61,Cal Ripken Jr.,Baltimore Orioles,
DBC-62,Pedro Martinez,Boston Red Sox,
DBC-63,Rickey Henderson,Oakland Athletics,
DBC-64,Roger Clemens,Toronto Blue Jays,
DBC-65,Sammy Sosa,Chicago Cubs,
DBC-66,Ken Griffey Jr.,Seattle Mariners,
DBC-67,Chipper Jones,Atlanta Braves,
DBC-68,Jeff Bagwell,Houston Astros,
DBC-69,Barry Larkin,Cincinnati Reds,
DBC-70,Frank Thomas,Chicago White Sox,
DBC-71,Pedro Martinez,Boston Red Sox,
DBC-72,Randy Johnson,Arizona Diamondbacks,
DBC-73,Andy Pettitte,New York Yankees,
DBC-74,Roger Clemens,New York Yankees,
DBC-75,Mike Mussina,New York Yankees,
DBC-76,Mariano Rivera,New York Yankees,
DBC-77,Tom Glavine,Atlanta Braves,
DBC-78,John Smoltz,Atlanta Braves,
DBC-79,CC Sabathia,Cleveland Indians,
DBC-80,Roy Oswalt,Houston Astros,
DBC-81,Boston Red Sox,Boston Red Sox,
DBC-82,New York Yankees,New York Yankees,
DBC-83,Chicago Cubs,Chicago Cubs,
DBC-84,Houston Astros,Houston Astros,
DBC-85,Los Angeles Dodgers,Los Angeles Dodgers,
DBC-86,Cleveland Indians,Cleveland Indians,
DBC-87,San Francisco Giants,San Francisco Giants,
DBC-88,St. Louis Cardinals,St. Louis Cardinals,
DBC-89,Texas Rangers,Texas Rangers,
DBC-90,Kansas City Royals,Kansas City Royals,
DBC-91,Miguel Cabrera,Detroit Tigers,
DBC-92,Shohei Ohtani,Angels,
DBC-93,Mike Trout,Angels,
DBC-94,Kris Bryant,Chicago Cubs,
DBC-95,Jacob DeGrom,New York Mets,
DBC-96,Bryce Harper,Washington Nationals,
DBC-97,Max Scherzer,Detroit Tigers,
DBC-98,Felix Hernandez,Seattle Mariners,
DBC-99,Mookie Betts,Boston Red Sox,
DBC-100,Aaron Judge,New York Yankees,
