card_number,name,team,designations
TRC-1,Ken Griffey Jr.,Seattle Mariners,
TRC-2,Stephen Strasburg,Washington Nationals,
TRC-3,Joey Votto,Cincinnati Reds,
TRC-4,Noah Syndergaard,New York Mets,
TRC-5,Chris Paddack,San Diego Padres,
TRC-6,Jack Flaherty,St. Louis Cardinals,
TRC-7,Don Mattingly,New York Yankees,
TRC-8,Frank Thomas,Chicago White Sox,
TRC-9,Cal Ripken Jr.,Baltimore Orioles,
TRC-10,Matt Thaiss,Angels,RC
TRC-11,Randy Johnson,Arizona Diamondbacks,
TRC-12,Alex Young,Arizona Diamondbacks,RC
TRC-13,Josh Rojas,Arizona Diamondbacks,RC
TRC-14,Chipper Jones,Atlanta Braves,
TRC-15,Hank Aaron,Atlanta Braves,
TRC-16,Hunter Harvey,Baltimore Orioles,RC
TRC-17,Andrew Benintendi,Boston Red Sox,
TRC-18,Roger Clemens,Boston Red Sox,
TRC-19,Ted Williams,Boston Red Sox,
TRC-20,Jackie Robinson,Brooklyn Dodgers,
TRC-21,Rod Carew,California Angels,
TRC-22,Nolan Ryan,California Angels,
TRC-23,Robel Garcia,Chicago Cubs,RC
TRC-24,Adbert Alzolay,Chicago Cubs,RC
TRC-25,Anthony Rizzo,Chicago Cubs,
TRC-26,Ryne Sandberg,Chicago Cubs,
TRC-27,Ernie Banks,Chicago Cubs,
TRC-28,Dylan Cease,Chicago White Sox,RC
TRC-29,Zack Collins,Chicago White Sox,RC
TRC-30,Lucas Giolito,Chicago White Sox,
TRC-31,Barry Larkin,Cincinnati Reds,
TRC-32,Sonny Gray,Cincinnati Reds,
TRC-33,Eugenio Suarez,Cincinnati Reds,
TRC-34,Shane Bieber,Cleveland Indians,
TRC-35,Jim Thome,Cleveland Indians,
TRC-36,Trevor Story,Colorado Rockies,
TRC-37,Sam Hilliard,Colorado Rockies,RC
TRC-38,David Dahl,Colorado Rockies,
TRC-39,Jake Rogers,Detroit Tigers,RC
TRC-40,Nolan Ryan,Houston Astros,
TRC-41,Jeff Bagwell,Houston Astros,
TRC-42,George Brett,Kansas City Royals,
TRC-43,Jorge Soler,Kansas City Royals,
TRC-44,Hyun-Jin Ryu,Toronto Blue Jays,
TRC-45,Corey Seager,Los Angeles Dodgers,
TRC-46,Joc Pederson,Los Angeles Dodgers,
TRC-47,Sandy Koufax,Los Angeles Dodgers,
TRC-48,Isan Diaz,Miami Marlins,RC
TRC-49,Jordan Yamamoto,Miami Marlins,RC
TRC-50,Trent Grisham,San Diego Padres,RC
TRC-51,Robin Yount,Milwaukee Brewers,
TRC-52,Brusdar Graterol,Los Angeles Dodgers,RC
TRC-53,Jose Berrios,Minnesota Twins,
TRC-54,Vladimir Guerrero,Montréal Expos,
TRC-55,Michael Conforto,New York Mets,
TRC-56,Darryl Strawberry,New York Mets,
TRC-57,Luis Severino,New York Yankees,
TRC-58,Babe Ruth,New York Yankees,
TRC-59,Reggie Jackson,New York Yankees,
TRC-60,Lou Gehrig,New York Yankees,
TRC-61,Rickey Henderson,Oakland Athletics,
TRC-62,Mark McGwire,Oakland Athletics,
TRC-63,Seth Brown,Oakland Athletics,RC
TRC-64,Sheldon Neuse,Oakland Athletics,RC
TRC-65,Mike Schmidt,Philadelphia Phillies,
TRC-66,J.T. Realmuto,Philadelphia Phillies,
TRC-67,Steve Carlton,Philadelphia Phillies,
TRC-68,Bryan Reynolds,Pittsburgh Pirates,
TRC-69,Roberto Clemente,Pittsburgh Pirates,
TRC-70,Tony Gwynn,San Diego Padres,
TRC-71,Ty Cobb,Detroit Tigers,
TRC-72,Honus Wagner,Pittsburgh Pirates,
TRC-73,Mauricio Dubon,San Francisco Giants,RC
TRC-74,Jaylin Davis,San Francisco Giants,RC
TRC-75,Max Muncy,Los Angeles Dodgers,
TRC-76,Will Clark,San Francisco Giants,
TRC-77,Willie Mays,San Francisco Giants,
TRC-78,Ichiro,Seattle Mariners,
TRC-79,Edgar Martinez,Seattle Mariners,
TRC-80,Justin Dunn,Seattle Mariners,RC
TRC-81,Jake Fraley,Seattle Mariners,RC
TRC-82,Junior Fernandez,St. Louis Cardinals,RC
TRC-83,Randy Arozarena,Tampa Bay Rays,RC
TRC-84,Ozzie Smith,St. Louis Cardinals,
TRC-85,Tommy Edman,St. Louis Cardinals,
TRC-86,Tyler Glasnow,Tampa Bay Rays,
TRC-87,Nick Solak,Texas Rangers,RC
TRC-88,Brock Burke,Texas Rangers,RC
TRC-89,Elvis Andrus,Texas Rangers,
TRC-90,Roberto Alomar,Toronto Blue Jays,
TRC-91,Anthony Kay,Toronto Blue Jays,RC
TRC-92,T.J. Zeuch,Toronto Blue Jays,RC
TRC-93,Lourdes Gurriel Jr.,Toronto Blue Jays,
TRC-94,Victor Robles,Washington Nationals,
TRC-95,Patrick Corbin,Washington Nationals,
TRC-96,Ryan Zimmerman,Washington Nationals,
TRC-97,Stan Musial,St. Louis Cardinals,
TRC-98,Mariano Rivera,New York Yankees,
TRC-99,Joe Mauer,Minnesota Twins,
TRC-100,Andres Muñoz,San Diego Padres,RC
