card_number,name,team,designations
51BT-AB,Alex Bregman,Houston Astros,
51BT-AJ,Aaron Judge,New York Yankees,
51BT-CY,Christian Yelich,Milwaukee Brewers,
51BT-EJ,Eloy Jimenez,Chicago White Sox,
51BT-FF,Freddie Freeman,Atlanta Braves,
51BT-JA,Jose Altuve,Houston Astros,
51BT-JS,Juan Soto,Washington Nationals,
51BT-MT,Mike Trout,Angels,
51BT-PA,Pete Alonso,New York Mets,
51BT-PG,Paul Goldschmidt,St. Louis Cardinals,
51BT-RA,Ronald Acuña Jr.,Atlanta Braves,
51BT-RH,Rhys Hoskins,Philadelphia Phillies,
51BT-SS,Stephen Strasburg,Washington Nationals,
51BT-WB,Walker Buehler,Los Angeles Dodgers,
51BT-WC,Willson Contreras,Chicago Cubs,
