card_number,name,team,designations
PDC-1,Mike Trout,Angels,
PDC-3,Cal Ripken Jr.,Baltimore Orioles,
PDC-4,Pedro Martinez,Boston Red Sox,
PDC-6,Johnny Bench,Cincinnati Reds,
PDC-7,Nolan Ryan,Texas Rangers,
PDC-9,Clayton Kershaw,Los Angeles Dodgers,
PDC-10,Frank Thomas,Chicago White Sox,
PDC-11,Reggie Jackson,New York Yankees,
PDC-12,Derek Jeter,New York Yankees,
PDC-14,Ken Griffey Jr.,Seattle Mariners,
PDC-15,Ichiro,Seattle Mariners,
PDC-16,Mariano Rivera,New York Yankees,
PDC-18,Mike Piazza,New York Mets,
PDC-20,Wade Boggs,Boston Red Sox,
PDC-21,Ozzie Smith,St. Louis Cardinals,
PDC-22,Robin Yount,Milwaukee Brewers,
