card_number,name,team,designations
WCA-AB,Austin Barnes,Los Angeles Dodgers,
WCA-BG,Brusdar Graterol,Los Angeles Dodgers,
WCA-BT,Blake Treinen,Los Angeles Dodgers,
WCA-CB,Cody Bellinger,Los Angeles Dodgers,
WCA-CS,Corey Seager,Los Angeles Dodgers,
WCA-CT,Chris Taylor,Los Angeles Dodgers,
WCA-DM,Dustin May,Los Angeles Dodgers,
WCA-ER,Edwin Rios,Los Angeles Dodgers,
WCA-JU,Julio Urias,Los Angeles Dodgers,
WCA-MM,Max Muncy,Los Angeles Dodgers,
WCA-TG,Tony Gonsolin,Los Angeles Dodgers,
WCA-WB,Walker Buehler,Los Angeles Dodgers,
WCA-WS,Will Smith,Los Angeles Dodgers,
