card_number,name,team,designations
70DA-BP,Johnny Bench / Mike Piazza,Cincinnati Reds / New York Mets,
70DA-CP,Will Clark / Buster Posey,San Francisco Giants / San Francisco Giants,
70DA-DC,Dale Murphy / Chipper Jones,Atlanta Braves / Atlanta Braves,
70DA-GC,Greg Maddux / Chipper Jones,Atlanta Braves / Atlanta Braves,
70DA-GR,Randy Johnson / Greg Maddux,Seattle Mariners / Atlanta Braves,
70DA-GT,Frank Thomas / Ken Griffey Jr.,Chicago White Sox / Seattle Mariners,
70DA-HM,Rickey Henderson / Mark McGwire,Oakland Athletics / Oakland Athletics,
70DA-JC,Aaron Judge / Gerrit Cole,New York Yankees / New York Yankees,
70DA-JR,Mariano Rivera / Derek Jeter,New York Yankees / New York Yankees,
70DA-KM,Mike Trout / Ken Griffey Jr.,Angels / Seattle Mariners,
70DA-MJ,Don Mattingly / Aaron Judge,New York Yankees / New York Yankees,
70DA-PL,Buster Posey / Tim Lincecum,San Francisco Giants / San Francisco Giants,
70DA-RA,Vladimir Guerrero Jr. / Roberto Alomar,Toronto Blue Jays / Toronto Blue Jays,
70DA-RD,Jacob deGrom / Nolan Ryan,New York Mets / New York Mets,
70DA-SA,Juan Soto / Ronald Acuña Jr.,Washington Nationals / Atlanta Braves,
70DA-SB,Shane Bieber / CC Sabathia,Cleveland Indians / Cleveland Indians,
70DA-SS,Stephen Strasburg / Juan Soto,Washington Nationals / Washington Nationals,
70DA-TR,Luis Robert / Frank Thomas,Chicago White Sox / Chicago White Sox,
70DA-TT,Fernando Tatis Jr. / Mike Trout,San Diego Padres / Angels,
70DA-YO,Carl Yastrzemski / David Ortiz,Boston Red Sox / Boston Red Sox,
