card_number,name,team,designations
86AS-AD,Andre Dawson,Montréal Expos,
86AS-AJ,Aaron Judge,New York Yankees,
86AS-AR,Anthony Rendon,Angels,
86AS-BH,Bryce Harper,Philadelphia Phillies,
86AS-BZ,Barry Zito,Oakland Athletics,
86AS-CB,Cody Bellinger,Los Angeles Dodgers,
86AS-CF,Carlton Fisk,Chicago White Sox,
86AS-CR,Cal Ripken Jr.,Baltimore Orioles,
86AS-CY,Carl Yastrzemski,Boston Red Sox,
86AS-CYE,Christian Yelich,Milwaukee Brewers,
86AS-DS,Darryl Strawberry,New York Mets,
86AS-DW,David Wright,New York Mets,
86AS-EM,Edgar Martinez,Seattle Mariners,
86AS-FT,Fernando Tatis Jr.,San Diego Padres,
86AS-GC,Gerrit Cole,New York Yankees,
86AS-JA,Jose Altuve,Houston Astros,
86AS-JB,Johnny Bench,Cincinnati Reds,
86AS-JD,Jacob deGrom,New York Mets,
86AS-JS,Juan Soto,Washington Nationals,
86AS-KB,Kris Bryant,Chicago Cubs,
86AS-KG,Ken Griffey Jr.,Seattle Mariners,
86AS-LR,Luis Robert,Chicago White Sox,
86AS-MC,Matt Chapman,Oakland Athletics,
86AS-MM,Mark McGwire,Oakland Athletics,
86AS-MT,Mike Trout,Angels,
86AS-NA,Nolan Arenado,Colorado Rockies,
86AS-OS,Ozzie Smith,St. Louis Cardinals,
86AS-PG,Paul Goldschmidt,St. Louis Cardinals,
86AS-RA,Ronald Acuña Jr.,Atlanta Braves,
86AS-RC,Roger Clemens,Boston Red Sox,
86AS-RH,Rickey Henderson,Oakland Athletics,
86AS-RJ,Reggie Jackson,California Angels,
86AS-RS,Ryne Sandberg,Chicago Cubs,
86AS-RY,Robin Yount,Milwaukee Brewers,
86AS-SB,Shane Bieber,Cleveland Indians,
86AS-SM,Starling Marte,Miami Marlins,
86AS-SS,Stephen Strasburg,Washington Nationals,
86AS-TG,Tom Glavine,Atlanta Braves,
86AS-TL,Tim Lincecum,San Francisco Giants,
86AS-VG,Vladimir Guerrero,Montréal Expos,
86AS-WB,Wade Boggs,Boston Red Sox,
86AS-WBU,Walker Buehler,Los Angeles Dodgers,
86AS-WC,Will Clark,San Francisco Giants,
