card_number,name,team,designations
86A-BBU,Byron Buxton,Minnesota Twins,
86A-DJA,Danny Jansen,Toronto Blue Jays,
86A-NC,Nick Castellanos,Cincinnati Reds,
86B-AA,Albert Abreu,New York Yankees,RC
86B-AB,Alec Bohm,Philadelphia Phillies,RC
86B-BM,Brailyn Marquez,Chicago Cubs,RC
86B-BR,Brooks Robinson,Baltimore Orioles,
86B-CS,Clarke Schmidt,New York Yankees,RC
86B-DCA,Dylan Carlson,St. Louis Cardinals,RC
86B-DG,Deivi Garcia,New York Yankees,RC
86B-DW,Devin Williams,Milwaukee Brewers,
86B-EMU,Eddie Murray,Baltimore Orioles,
86B-JB,Joey Bart,San Francisco Giants,RC
86B-JDO,Dontrelle Willis,Florida Marlins,
86B-JHE,Jonah Heim,Oakland Athletics,RC
86B-JON,Jorge Ona,San Diego Padres,RC
86B-JST,Jonathan Stiever,Chicago White Sox,RC
86B-KH,Ke'Bryan Hayes,Pittsburgh Pirates,RC
86B-LD,Lewin Diaz,Miami Marlins,RC
86B-NH,Nick Heath,Kansas City Royals,RC
86B-RAR,Randy Arozarena,Tampa Bay Rays,
86B-RW,Ryan Weathers,San Diego Padres,RC
86B-SM,Shane McClanahan,Tampa Bay Rays,RC
86B-TD,Tucker Davidson,Atlanta Braves,RC
86B-THO,Tanner Houck,Boston Red Sox,RC
86B-TM,Triston McKenzie,Cleveland Indians,RC
86B-TR,Trevor Rogers,Miami Marlins,RC
86B-YM,Yermin Mercedes,Chicago White Sox,RC
86A-HA,Hank Aaron,Atlanta Braves,
86A-XB,Xander Bogaerts,Boston Red Sox,
86A-MAB,Matthew Boyd,Detroit Tigers,
86A-RD,Rafael Devers,Boston Red Sox,
86A-CK,Carter Kieboom,Washington Nationals,
86A-MM,Mike Moustakas,Cincinnati Reds,
86A-MMU,Max Muncy,Los Angeles Dodgers,
86A-DP,David Peterson,New York Mets,RC
86A-JRA,Jose Ramirez,Cleveland Indians,
86A-AVE,Alex Verdugo,Boston Red Sox,
86A-CC,Carlos Correa,Houston Astros,
86A-EH,Eric Hosmer,San Diego Padres,
86A-TR,Tim Raines,Montréal Expos,
86A-JVA,Jason Varitek,Boston Red Sox,
86A-YA,Yordan Alvarez,Houston Astros,
86A-RC,Ryan Castellani,Colorado Rockies,RC
86A-CH,Codi Heuer,Chicago White Sox,RC
86A-NN,Nick Neidert,Miami Marlins,RC
86A-EP,Enoli Paredes,Houston Astros,RC
86A-MSO,Mike Soroka,Atlanta Braves,
86A-BT,Blake Taylor,Houston Astros,RC
86A-KWH,Kodi Whitley,St. Louis Cardinals,RC
86A-JKE,Jarred Kelenic,Seattle Mariners,RC
86A-KB,Kris Bryant,Chicago Cubs,
86A-LGA,Luis Garcia,Washington Nationals,RC
86A-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
86A-CJA,Cristian Javier,Houston Astros,RC
86A-EJ,Eloy Jimenez,Chicago White Sox,
86A-AK,Alex Kirilloff,Minnesota Twins,RC
86A-TL,Tim Lincecum,San Francisco Giants,
86A-JM,Joe Mauer,Minnesota Twins,
86A-AN,Aaron Nola,Philadelphia Phillies,
86A-SS,Sixto Sanchez,Miami Marlins,RC
86A-AS,Alfonso Soriano,New York Yankees,
86A-JV,Joey Votto,Cincinnati Reds,
86A-CB,Cody Bellinger,Los Angeles Dodgers,
86A-WBU,Walker Buehler,Los Angeles Dodgers,
86A-MCA,Miguel Cabrera,Detroit Tigers,
86A-KG,Ken Griffey Jr.,Seattle Mariners,
86A-RHE,Rickey Henderson,Oakland Athletics,
86A-KLE,Kyle Lewis,Seattle Mariners,
86A-RS,Ryne Sandberg,Chicago Cubs,
86A-TSK,Tarik Skubal,Detroit Tigers,RC
