card_number,name,team,designations
PDCA-45,Randy Johnson,Seattle Mariners,
PDCA-44,Alex Rodriguez,New York Yankees,
PDCA-42,Frank Robinson,Baltimore Orioles,
PDCA-46,Roger Clemens,Boston Red Sox,
PDCA-48,Greg Maddux,Atlanta Braves,
PDCA-39,Juan Soto,Washington Nationals,
PDCA-50,Fernando Tatis Jr.,San Diego Padres,
PDCA-40,Bob Gibson,St. Louis Cardinals,
PDCA-38,Steve Carlton,Philadelphia Phillies,
PDCA-30,Miguel Cabrera,Detroit Tigers,
PDCA-29,Mike Schmidt,Philadelphia Phillies,
PDCA-31,Bryce Harper,Philadelphia Phillies,
PDCA-32,Vladimir Guerrero,Montréal Expos,
PDCA-37,Carl Yastrzemski,Boston Red Sox,
PDCA-35,Chipper Jones,Atlanta Braves,
PDCA-26,Rickey Henderson,Oakland Athletics,
