card_number,name,team,designations
ZTSA-1,Luke Voit,New York Yankees,
ZTSA-2,Freddie Freeman,Atlanta Braves,
ZTSA-3,Jose Abreu,Chicago White Sox,
ZTSA-5,Mike Trout,Angels,
ZTSA-6,Freddie Freeman,Atlanta Braves,
ZTSA-10,Jose Abreu,Chicago White Sox,
ZTSA-11,Trevor Bauer,Cincinnati Reds,
ZTSA-12,Juan Soto,Washington Nationals,
ZTSA-13,Shane Bieber,Cleveland Indians,
ZTSA-14,Juan Soto,Washington Nationals,
ZTSA-15,Shane Bieber,Cleveland Indians,
ZTSA-16,Adalberto Mondesi,Kansas City Royals,
ZTSA-17,Jacob deGrom,New York Mets,
ZTSA-18,DJ LeMahieu,New York Yankees,
ZTSA-19,Bryce Harper,Philadelphia Phillies,
ZTSA-20,Fernando Tatis Jr.,San Diego Padres,
