card_number,name,team,designations
86BC-1,Mike Trout,Angels,
86BC-3,Brady Singer,Kansas City Royals,RC
86BC-5,Gerrit Cole,New York Yankees,
86BC-6,Austin Meadows,Tampa Bay Rays,
86BC-8,Ryan Mountcastle,Baltimore Orioles,RC
86BC-9,Yoan Moncada,Chicage White Sox,
86BC-10,Joey Gallo,Texas Rangers,
86BC-11,Cody Bellinger,Los Angeles Dodgers,
86BC-12,Freddie Freeman,Atlanta Braves,
86BC-14,Ke'Bryan Hayes,Pittsburgh Pirates,RC
86BC-15,Kris Bubic,Kansas City Royals,RC
86BC-16,Nick Madrigal,Chicage White Sox,RC
86BC-17,Christian Yelich,Milwaukee Brewers,
86BC-19,Yadier Molina,St. Louis Cardinals,
86BC-21,Deivi Garcia,New York Yankees,RC
86BC-22,Shohei Ohtani,Angels,
86BC-23,Dylan Carlson,St. Louis Cardinals,RC
86BC-24,Luis Patiño,San Diego Padres,RC
86BC-25,Greg Maddux,Atlanta Braves,
86BC-26,Miguel Cabrera,Detroit Tigers,
86BC-28,Xander Bogaerts,Boston Red Sox,
86BC-31,Keston Hiura,Milwaukee Brewers,
86BC-34,Nolan Ryan,Houston Astros,
86BC-35,Vladimir Guerrero Jr.,Toronto Blue Jays,
86BC-37,Shane Bieber,Cleveland Indians,
86BC-39,Tyler Stephenson,Cincinnati Reds,RC
86BC-40,Roger Clemens,Boston Red Sox,
86BC-41,Cal Ripken Jr.,Baltimore Orioles,
86BC-44,Kris Bryant,Chicago Cubs,
86BC-45,Anderson Tejeda,Texas Rangers,RC
86BC-47,Don Mattingly,New York Yankees,
86BC-49,Jorge Soler,Kansas City Royals,
86BC-50,Frank Thomas,Chicago White Sox,
86BC-51,Will Clark,San Francisco Giants,
86BC-54,Randy Johnson,Arizona Diamondbacks,
86BC-56,Shogo Akiyama,Cincinnati Reds,
86BC-58,Buster Posey,San Francisco Giants,
86BC-59,Rafael Devers,Boston Red Sox,
86BC-60,Ken Griffey Jr.,Seattle Mariners,
86BC-61,Mike Yastrzemski,San Francisco Giants,
86BC-62,Jacob deGrom,New York Mets,
86BC-64,Chipper Jones,Atlanta Braves,
86BC-65,Pete Alonso,New York Mets,
86BC-68,Alec Bohm,Philadelphia Phillies,RC
86BC-69,Nate Pearson,Toronto Blue Jays,RC
86BC-70,Cristian Javier,Houston Astros,RC
86BC-72,Sonny Gray,Cincinnati Reds,
86BC-74,Matt Chapman,Oakland Athletics,
86BC-76,Mark McGwire,Oakland Athletics,
86BC-78,Ichiro,Seattle Mariners,
86BC-79,Spencer Howard,Philadelphia Phillies,RC
86BC-81,Joey Votto,Cincinnati Reds,
86BC-82,Evan White,Seattle Mariners,RC
86BC-84,Stephen Strasburg,Washington Nationals,
86BC-85,Casey Mize,Detroit Tigers,RC
86BC-86,Manny Machado,San Diego Padres,
86BC-89,Bobby Dalbec,Boston Red Sox,RC
86BC-90,Jo Adell,Angels,RC
86BC-91,Joey Bart,San Francisco Giants,RC
86BC-93,Daulton Varsho,Arizona Diamondbacks,RC
86BC-94,Ronald Acuña Jr.,Atlanta Braves,
86BC-96,Juan Soto,Washington Nationals,
86BC-97,Paul Goldschmidt,St. Louis Cardinals,
86BC-99,Aaron Judge,New York Yankees,
86BC-100,Fernando Tatis Jr.,San Diego Padres,
