card_number,name,team,designations
CC-AB,Andrew Benintendi,Chicago White Sox,
CC-AM,Andrew McCutchen,Pittsburgh Pirates,
CC-AR,Agustín Ramírez,Miami Marlins,
CC-ARI,Austin Riley,Atlanta Braves,
CC-BB,Bo Bichette,Toronto Blue Jays,
CC-BL,Brooks Lee,Minnesota Twins,
CC-BLO,Brandon Lowe,Tampa Bay Rays,
CC-BN,Brandon Nimmo,New York Mets,
CC-CA,CJ Abrams,Washington Nationals,
CC-CC,Corbin Carroll,Arizona Diamondbacks,
CC-CCO,Carlos Correa,Minnesota Twins,
CC-CM,Christopher Morel,Tampa Bay Rays,
CC-CN,Connor Norby,Miami Marlins,
CC-CP,Cade Povich,Baltimore Orioles,
CC-CR,Cal Raleigh,Seattle Mariners,
CC-CSI,Chandler Simpson,Tampa Bay Rays,
CC-DC,Dylan Crews,Washington Nationals,
CC-DD,Dillon Dingler,Detroit Tigers,
CC-FL,Francisco Lindor,New York Mets,
CC-FT,Fernando Tatis Jr.,San Diego Padres,
CC-GS,George Springer,Toronto Blue Jays,
CC-HGR,Hunter Greene,Cincinnati Reds,
CC-JA,Jose Altuve,Houston Astros,
CC-JAL,Jose Altuve,Houston Astros,
CC-JB,Javier Báez,Detroit Tigers,
CC-JC,Jake Cronenworth,San Diego Padres,
CC-JM,Jake Mangum,Tampa Bay Rays,
CC-JMM,Justyn-Henry Malloy,Detroit Tigers,
CC-JP,Jeremy Peña,Houston Astros,
CC-JR,Julio Rodríguez,Seattle Mariners,
CC-KM,Ketel Marte,Arizona Diamondbacks,
CC-LA,Luis Arraez,San Diego Padres,
CC-LAC,Luisangel Acuña,New York Mets,
CC-MH,Michael Harris II,Atlanta Braves,
CC-MMA,Manny Machado,San Diego Padres,
CC-MO,Matt Olson,Atlanta Braves,
CC-MV,Mark Vientos,New York Mets,
CC-NA,Nacho Alvarez Jr.,Atlanta Braves,
CC-NAR,Nolan Arenado,St. Louis Cardinals,
CC-OA,Ozzie Albies,Atlanta Braves,
CC-PA,Pete Alonso,New York Mets,
CC-RG,Riley Greene,Detroit Tigers,
CC-RH,Rhys Hoskins,Milwaukee Brewers,
CC-SO,Shohei Ohtani,Angels,
CC-ST,Spencer Torkelson,Detroit Tigers,
CC-TC,Triston Casas,Boston Red Sox,
CC-TH,Teoscar Hernández,Los Angeles Dodgers,
CC-TSW,Trey Sweeney,Detroit Tigers,
CC-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
CC-WCO,William Contreras,Milwaukee Brewers,
CC2-ABO,Alec Bohm,Philadelphia Phillies,
CC2-AR,Adley Rutschman,Baltimore Orioles,
CC2-BB,Byron Buxton,Minnesota Twins,
CC2-BS,Bryson Stott,Philadelphia Phillies,
CC2-BW,Bryan Woo,Seattle Mariners,
CC2-CA,CJ Abrams,Washington Nationals,
CC2-CC,Colton Cowser,Baltimore Orioles,
CC2-CR,Ceddanne Rafaela,Boston Red Sox,
CC2-CS,Cristopher Sánchez,Philadelphia Phillies,
CC2-CSM,Cam Smith,Houston Astros,
CC2-DG,Drew Gilbert,San Francisco Giants,RC
CC2-ET,Ezequiel Tovar,Colorado Rockies,
CC2-FF,Freddie Freeman,Los Angeles Dodgers,
CC2-FL,Francisco Lindor,New York Mets,
CC2-FT,Fernando Tatis Jr.,San Diego Padres,
CC2-JC,Junior Caminero,Tampa Bay Rays,
CC2-JD,Jarren Duran,Boston Red Sox,
CC2-JH,Jung Hoo Lee,San Francisco Giants,
CC2-JHO,Jackson Holliday,Baltimore Orioles,
CC2-JJ,Josh Jung,Texas Rangers,
CC2-JL,Jordan Lawlar,Arizona Diamondbacks,
CC2-JP,Jeremy Peña,Houston Astros,
CC2-JR,J.T. Realmuto,Philadelphia Phillies,
CC2-JRA,José Ramírez,Cleveland Guardians,
CC2-JS,Juan Soto,New York Mets,
CC2-JW,James Wood,Washington Nationals,
CC2-JWE,Jordan Westburg,Baltimore Orioles,
CC2-KK,Kyle Karros,Colorado Rockies,RC
CC2-LN,Lars Nootbaar,St. Louis Cardinals,
CC2-LO,Logan O'Hoppe,Angels,
CC2-MC,Matt Chapman,San Francisco Giants,
CC2-MMA,Manny Machado,San Diego Padres,
CC2-MT,Mike Trout,Angels,
CC2-MV,Mark Vientos,New York Mets,
CC2-MW,Masyn Winn,St. Louis Cardinals,
CC2-NA,Nolan Arenado,St. Louis Cardinals,
CC2-NS,Nolan Schanuel,Angels,
CC2-PA,Pete Alonso,New York Mets,
CC2-RA,Ronald Acuña Jr.,Atlanta Braves,
CC2-RM,Ryan Mountcastle,Baltimore Orioles,
CC2-SF,Sal Frelick,Milwaukee Brewers,
CC2-SP,Salvador Perez,Kansas City Royals,
CC2-TG,Tyler Glasnow,Los Angeles Dodgers,
CC2-TH,Teoscar Hernández,Los Angeles Dodgers,
CC2-TS,Tarik Skubal,Detroit Tigers,
CC2-TT,Trea Turner,Philadelphia Phillies,
CC2-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
CC2-WA,Willy Adames,San Francisco Giants,
CC2-WS,Will Smith,Los Angeles Dodgers,
CC2-ZN,Zach Neto,Angels,
