card_number,name,team,designations
HLAR-AJ,Aaron Judge,New York Yankees,
HLAR-AJO,Andruw Jones,Atlanta Braves,
HLAR-AM,Andrew McCutchen,Pittsburgh Pirates,
HLAR-AR,Adley Rutschman,Baltimore Orioles,
HLAR-BB,Byron Buxton,Minnesota Twins,
HLAR-BH,Bryce Harper,Philadelphia Phillies,
HLAR-BW,Bernie Williams,New York Yankees,
HLAR-BWJ,Bobby Witt Jr.,Kansas City Royals,
HLAR-CCA,Corbin Carroll,Arizona Diamondbacks,
HLAR-CJ,Chipper Jones,Atlanta Braves,
HLAR-CR,Cal Ripken Jr.,Baltimore Orioles,
HLAR-DJ,Derek Jeter,New York Yankees,
HLAR-DO,David Ortiz,Boston Red Sox,
HLAR-DW,David Wright,New York Mets,
HLAR-EM,Eddie Murray,Baltimore Orioles,
HLAR-FF,Freddie Freeman,Los Angeles Dodgers,
HLAR-FT,Fernando Tatis Jr.,San Diego Padres,
HLAR-FTH,Frank Thomas,Chicago White Sox,
HLAR-GS,George Springer,Toronto Blue Jays,
HLAR-HB,Harold Baines,Chicago White Sox,
HLAR-I2,Ichiro,Seattle Mariners,
HLAR-ICH,Ichiro,Miami Marlins,
HLAR-IH,Ian Happ,Chicago Cubs,
HLAR-JA,Jose Altuve,Houston Astros,
HLAR-JB,Johnny Bench,Cincinnati Reds,
HLAR-JC,Junior Caminero,Tampa Bay Rays,
HLAR-JCH,Jackson Chourio,Milwaukee Brewers,
HLAR-JCJ,Jazz Chisholm Jr.,New York Yankees,
HLAR-JP,Jorge Posada,New York Yankees,
HLAR-JR,José Ramírez,Cleveland Guardians,
HLAR-JRI,Jim Rice,Boston Red Sox,
HLAR-JROD,Julio Rodríguez,Seattle Mariners,
HLAR-JS,Juan Soto,New York Mets,
HLAR-JV,Joey Votto,Cincinnati Reds,
HLAR-KG,Ken Griffey Jr.,Seattle Mariners,
HLAR-KT,Kyle Tucker,Chicago Cubs,
HLAR-LB,Lawrence Butler,Athletics,
HLAR-LW,Larry Walker,Colorado Rockies,
HLAR-MH,Michael Harris II,Atlanta Braves,
HLAR-MM,Mark McGwire,St. Louis Cardinals,
HLAR-MMA,Manny Machado,San Diego Padres,
HLAR-MP,Mike Piazza,New York Mets,
HLAR-MS,Mike Schmidt,Philadelphia Phillies,
HLAR-MT,Mike Trout,Angels,
HLAR-MTX,Mark Teixeira,New York Yankees,
HLAR-NA,Nolan Arenado,St. Louis Cardinals,
HLAR-NG,Nomar Garciaparra,Boston Red Sox,
HLAR-OA,Ozzie Albies,Atlanta Braves,
HLAR-OS,Ozzie Smith,St. Louis Cardinals,
HLAR-PA,Pete Alonso,New York Mets,
HLAR-PM,Paul Molitor,Minnesota Twins,
HLAR-PO,Paul O'Neill,New York Yankees,
HLAR-RAJ,Ronald Acuña Jr.,Atlanta Braves,
HLAR-REG,Reggie Jackson,California Angels,
HLAR-RJ,Reggie Jackson,New York Yankees,
HLAR-RJA,Reggie Jackson,Oakland Athletics,
HLAR-SO,Shohei Ohtani,Los Angeles Dodgers,
HLAR-SS,Sammy Sosa,Chicago Cubs,
HLAR-TT,Trea Turner,Philadelphia Phillies,
HLAR-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
HL2-ABR,Alex Bregman,Boston Red Sox,
HL2-AP,Albert Pujols,St. Louis Cardinals,
HL2-AV,Anthony Volpe,New York Yankees,
HL2-BH,Brady House,Washington Nationals,RC
HL2-BL,Barry Larkin,Cincinnati Reds,
HL2-BR,Brent Rooker,Athletics,
HL2-DB,Dylan Beavers,Baltimore Orioles,RC
HL2-DM,Don Mattingly,New York Yankees,
HL2-DS,Darryl Strawberry,New York Mets,
HL2-ED,Eric Davis,Cincinnati Reds,
HL2-EM,Edgar Martinez,Seattle Mariners,
HL2-FM,Fred McGriff,Toronto Blue Jays,
HL2-FMC,Fred McGriff,Chicago Cubs,
HL2-FMF,Fred McGriff,Tampa Bay Devil Rays,
HL2-GSH,Gary Sheffield,New York Yankees,
HL2-JCA,Jose Canseco,Oakland Athletics,
HL2-JGO,Juan Gonzalez,Texas Rangers,
HL2-JP,Jorge Posada,New York Yankees,
HL2-MM,Mark McGwire,Oakland Athletics,
HL2-MP,Mike Piazza,Los Angeles Dodgers,
HL2-MW,Masyn Winn,St. Louis Cardinals,
HL2-NK,Nick Kurtz,Athletics,
HL2-PM,Paul Molitor,Milwaukee Brewers,
HL2-RG,Riley Greene,Detroit Tigers,
HL2-RH,Ryan Howard,Philadelphia Phillies,
HL2-SB,Samuel Basallo,Baltimore Orioles,RC
HL2-SSU,Seiya Suzuki,Chicago Cubs,
HL2-TO,Tony Oliva,Minnesota Twins,
HL2-WBS,Wade Boggs,Tampa Bay Devil Rays,
HL2-WL,Wyatt Langford,Texas Rangers,
HLAR-ARD,Alex Rodríguez,New York Yankees,
HLAR-ARI,Austin Riley,Atlanta Braves,
HLAR-ARO,Alex Rodríguez,Texas Rangers,
HLAR-AROD,Alex Rodríguez,Seattle Mariners,
HLAR-DWI,Dave Winfield,San Diego Padres,
HLAR-ED,Elly De La Cruz,Cincinnati Reds,
HLAR-JM,Jackson Merrill,San Diego Padres,
HLAR-LA,Luis Arraez,San Diego Padres,
HLAR-MC,Matt Chapman,San Francisco Giants,
HLAR-MG,Mark Grace,Chicago Cubs,
HLAR-RA,Randy Arozarena,Seattle Mariners,
HLAR-TH,Torii Hunter,Minnesota Twins,
HLAR-WS,Will Smith,Los Angeles Dodgers,
