card_number,name,team,designations
85A-AAQ,Aristides Aquino,Cincinnati Reds,RC
85A-AC,Aaron Civale,Cleveland Indians,RC
85A-AD,Andre Dawson,Chicago Cubs,
85A-AJ,Aaron Judge,New York Yankees,
85A-AN,Aaron Nola,Philadelphia Phillies,
85A-AP,A.J. Puk,Oakland Athletics,RC
85A-ARI,Austin Riley,Atlanta Braves,
85A-AT,Abraham Toro,Houston Astros,RC
85A-AY,Alex Young,Arizona Diamondbacks,RC
85A-BB,Bo Bichette,Toronto Blue Jays,RC
85A-BBE,Brock Burke,Texas Rangers,RC
85A-BHA,Bryce Harper,Philadelphia Phillies,
85A-BO,Bobby Bradley,Cleveland Indians,RC
85A-CB,Cavan Biggio,Toronto Blue Jays,
85A-CF,Carlton Fisk,Chicago White Sox,
85A-CK,Carter Kieboom,Washington Nationals,
85A-CKE,Clayton Kershaw,Los Angeles Dodgers,
85A-CR,Cal Ripken Jr.,Baltimore Orioles,
85A-DC,Dylan Cease,Chicago White Sox,RC
85A-DE,Dennis Eckersley,Oakland Athletics,
85A-DL,DJ LeMahieu,New York Yankees,
85A-DM,Don Mattingly,New York Yankees,
85A-DMA,Dustin May,Los Angeles Dodgers,RC
85A-DO,David Ortiz,Boston Red Sox,
85A-DPD,Dustin Pedroia,Boston Red Sox,
85A-DS,Dansby Swanson,Atlanta Braves,
85A-DST,Darryl Strawberry,New York Mets,
85A-EJ,Eloy Jimenez,Chicago White Sox,
85A-FT,Fernando Tatis Jr.,San Diego Padres,
85A-FTH,Frank Thomas,Chicago White Sox,
85A-GC,Gerrit Cole,Houston Astros,
85A-GL,Gavin Lux,Los Angeles Dodgers,RC
85A-HA,Hank Aaron,Atlanta Braves,
85A-HH,Hunter Harvey,Baltimore Orioles,RC
85A-HM,Hideki Matsui,New York Yankees,
85A-ID,Isan Diaz,Miami Marlins,RC
85A-JAA,Jose Altuve,Houston Astros,
85A-JBN,Johnny Bench,Cincinnati Reds,
85A-JFE,Junior Fernandez,St. Louis Cardinals,RC
85A-JR,Jake Rogers,Detroit Tigers,RC
85A-JS,Juan Soto,Washington Nationals,
85A-JSM,John Smoltz,Atlanta Braves,
85A-JV,Joey Votto,Cincinnati Reds,
85A-JVA,Jason Varitek,Boston Red Sox,
85A-JY,Jordan Yamamoto,Miami Marlins,RC
85A-KHI,Keston Hiura,Milwaukee Brewers,
85A-KL,Kyle Lewis,Seattle Mariners,RC
85A-KW,Kerry Wood,Chicago Cubs,
85A-LA,Logan Allen,Cleveland Indians,RC
85A-LM,Lance McCullers Jr.,Houston Astros,
85A-LW,Logan Webb,San Francisco Giants,RC
85A-MCL,Mike Clevinger,Cleveland Indians,
85A-MMU,Max Muncy,Los Angeles Dodgers,
85A-MR,Mariano Rivera,New York Yankees,
85A-MSO,Mike Soroka,Atlanta Braves,
85A-MT,Mike Trout,Angels,
85A-MU,Andres Munoz,San Diego Padres,RC
85A-NGA,Nomar Garciaparra,Boston Red Sox,
85A-NH,Nico Hoerner,Chicago Cubs,RC
85A-NR,Nolan Ryan,Houston Astros,
85A-NSO,Nick Solak,Texas Rangers,RC
85A-OS,Ozzie Smith,St. Louis Cardinals,
85A-PAL,Pete Alonso,New York Mets,
85A-PS,Patrick Sandoval,Angels,RC
85A-RAC,Ronald Acuña Jr.,Atlanta Braves,
85A-RAL,Roberto Alomar,Toronto Blue Jays,
85A-RCL,Roger Clemens,Boston Red Sox,
85A-RG,Robel Garcia,Chicago Cubs,RC
85A-SB,Seth Brown,Oakland Athletics,RC
85A-SH,Sam Hilliard,Colorado Rockies,RC
85A-SM,Sean Murphy,Oakland Athletics,RC
85A-SO,Shohei Ohtani,Angels,
85A-TA,Tim Anderson,Chicago White Sox,
85A-TD,Travis Demeritte,Detroit Tigers,RC
85A-TG,Tom Glavine,Atlanta Braves,
85A-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
85A-WB,Wade Boggs,Boston Red Sox,
85A-WCO,Willson Contreras,Chicago Cubs,
85A-XB,Xander Bogaerts,Boston Red Sox,
85A-YA,Yordan Alvarez,Houston Astros,RC
