card_number,name,team,designations
BSDA-AJ,Chipper Jones / Ronald Acuña Jr.,Atlanta Braves / Atlanta Braves,
BSDA-AS,George Springer / Yordan Alvarez,Houston Astros / Houston Astros,
BSDA-GB,Vladimir Guerrero Jr. / Bo Bichette,Toronto Blue Jays / Toronto Blue Jays,
BSDA-GG,Vladimir Guerrero / Vladimir Guerrero Jr.,Montréal Expos / Toronto Blue Jays,
BSDA-GT,Mike Trout / Ken Griffey Jr.,Angels / Seattle Mariners,
BSDA-JJ,Aaron Judge / Reggie Jackson,New York Yankees / New York Yankees,
BSDA-MO,David Ortiz / J.D. Martinez,Boston Red Sox / Boston Red Sox,
BSDA-MS,Pedro Martinez / Chris Sale,Boston Red Sox / Boston Red Sox,
BSDA-MTJ,Fernando Tatis Jr. / Manny Machado,San Diego Padres / San Diego Padres,
BSDA-NC,Aaron Nola / Steve Carlton,Philadelphia Phillies / Philadelphia Phillies,
BSDA-SB,Ryne Sandberg / Kris Bryant,Chicago Cubs / Chicago Cubs,
BSDA-SJ,Max Scherzer / Randy Johnson,Washington Nationals / Arizona Diamondbacks,
BSDA-SS,Juan Soto / Max Scherzer,Washington Nationals / Washington Nationals,
BSDA-TO,Shohei Ohtani / Mike Trout,Angels / Angels,
BSDA-AG,Ronald Acuña Jr. / Vladimir Guerrero Jr.,Atlanta Braves / Toronto Blue Jays,
BSDA-BD,Xander Bogaerts / Rafael Devers,Boston Red Sox / Boston Red Sox,
BSDA-BM,Wade Boggs / Don Mattingly,Boston Red Sox / New York Yankees,
BSDA-CP,Will Clark / Buster Posey,San Francisco Giants / San Francisco Giants,
BSDA-IO,Shohei Ohtani / Ichiro,Angels / Seattle Mariners,
BSDA-JK,Clayton Kershaw / Randy Johnson,Los Angeles Dodgers / Seattle Mariners,
BSDA-JYA,Jose Altuve / Yordan Alvarez,Houston Astros / Houston Astros,
BSDA-KL,Clayton Kershaw / Gavin Lux,Los Angeles Dodgers / Los Angeles Dodgers,
BSDA-MC,Will Clark / Mark McGwire,San Francisco Giants / Oakland Athletics,
BSDA-MG,Mark McGwire / Paul Goldschmidt,St. Louis Cardinals / St. Louis Cardinals,
BSDA-MJ,Dale Murphy / Chipper Jones,Atlanta Braves / Atlanta Braves,
BSDA-MR,Mike Schmidt / Rhys Hoskins,Philadelphia Phillies / Philadelphia Phillies,
BSDA-OT,Masahiro Tanaka / Shohei Ohtani,New York Yankees / Angels,
BSDA-OV,David Ortiz / Jason Varitek,Boston Red Sox / Boston Red Sox,
BSDA-RB,Anthony Rizzo / Kris Bryant,Chicago Cubs / Chicago Cubs,
BSDA-RBE,Adrian Beltre / Ivan Rodriguez,Texas Rangers / Texas Rangers,
BSDA-SA,Pete Alonso / Noah Syndergaard,New York Mets / New York Mets,
BSDA-SAQ,Nick Senzel / Aristides Aquino,Cincinnati Reds / Cincinnati Reds,
BSDA-SH,Mike Schmidt / Bryce Harper,Philadelphia Phillies / Philadelphia Phillies,
BSDA-TR,Frank Thomas / Luis Robert,Chicago White Sox / Chicago White Sox,
BSDA-WA,Pete Alonso / David Wright,New York Mets / New York Mets,
BSDA-WP,Mark Prior / Kerry Wood,Chicago Cubs / Chicago Cubs,
BSDA-WR,Anthony Rizzo / Kerry Wood,Chicago Cubs / Chicago Cubs,
BSDA-ZL,Jesus Luzardo / Barry Zito,Oakland Athletics / Oakland Athletics,
