card_number,name,team,designations
85CA-AA,Adbert Alzolay,Chicago Cubs,RC
85CA-AC,Aaron Civale,Cleveland Indians,RC
85CA-AK,Anthony Kay,Toronto Blue Jays,RC
85CA-AR,Anthony Rizzo,Chicago Cubs,
85CA-AT,Abraham Toro,Houston Astros,RC
85CA-BP,Buster Posey,San Francisco Giants,
85CA-CJ,Chipper Jones,Atlanta Braves,
85CA-DM,Danny Mendick,Chicago White Sox,RC
85CA-EJ,Eloy Jimenez,Chicago White Sox,
85CA-HH,Hunter Harvey,Baltimore Orioles,RC
85CA-ID,Isan Diaz,Miami Marlins,RC
85CA-JD,Jaylin Davis,San Francisco Giants,RC
85CA-JDU,Justin Dunn,Seattle Mariners,RC
85CA-JR,Jake Rogers,Detroit Tigers,RC
85CA-JU,Jose Urquidy,Houston Astros,RC
85CA-JV,Joey Votto,Cincinnati Reds,
85CA-KHK,Kwang-Hyun Kim,St. Louis Cardinals,RC
85CA-LR,Luis Robert,Chicago White Sox,RC
85CA-MD,Mauricio Dubon,San Francisco Giants,RC
85CA-MT,Masahiro Tanaka,New York Yankees,
85CA-NS,Noah Syndergaard,New York Mets,
85CA-NSO,Nick Solak,Texas Rangers,RC
85CA-RA,Randy Arozarena,Tampa Bay Rays,RC
85CA-RH,Rickey Henderson,Oakland Athletics,
85CA-RJ,Randy Johnson,Seattle Mariners,
85CA-RY,Robin Yount,Milwaukee Brewers,
85CA-SAK,Shogo Akiyama,Cincinnati Reds,RC
85CA-SH,Sam Hilliard,Colorado Rockies,RC
85CA-SN,Sheldon Neuse,Oakland Athletics,RC
85CA-SY,Shun Yamaguchi,Toronto Blue Jays,RC
85CA-XB,Xander Bogaerts,Boston Red Sox,
85CA-ZC,Zack Collins,Chicago White Sox,RC
