card_number,name,team,designations
85ASA-AD,Andre Dawson,Montréal Expos,
85ASA-AJ,Aaron Judge,New York Yankees,
85ASA-BGI,Bob Gibson,St. Louis Cardinals,
85ASA-BJA,Bo Jackson,Kansas City Royals,
85ASA-BS,Blake Snell,Tampa Bay Rays,
85ASA-CFI,Carlton Fisk,Chicago White Sox,
85ASA-CK,Clayton Kershaw,Los Angeles Dodgers,
85ASA-CRJ,Cal Ripken Jr.,Baltimore Orioles,
85ASA-CS,Chris Sale,Boston Red Sox,
85ASA-CSA,Carlos Santana,Cleveland Indians,
85ASA-CY,Carl Yastrzemski,Boston Red Sox,
85ASA-CYE,Christian Yelich,Milwaukee Brewers,
85ASA-DJL,DJ LeMahieu,New York Yankees,
85ASA-DM,Don Mattingly,New York Yankees,
85ASA-DMU,Dale Murphy,Atlanta Braves,
85ASA-DS,Darryl Strawberry,New York Mets,
85ASA-EM,Edgar Martinez,Seattle Mariners,
85ASA-GS,George Springer,Houston Astros,
85ASA-HM,Hideki Matsui,New York Yankees,
85ASA-JAL,Jose Altuve,Houston Astros,
85ASA-JB,Johnny Bench,Cincinnati Reds,
85ASA-JM,Jeff McNeil,New York Mets,
85ASA-JME,John Means,Baltimore Orioles,
85ASA-KB,Kris Bryant,Chicago Cubs,
85ASA-KGJ,Ken Griffey Jr.,Seattle Mariners,
85ASA-KMA,Ketel Marte,Arizona Diamondbacks,
85ASA-LG,Lucas Giolito,Chicago White Sox,
85ASA-MM,Mark McGwire,Oakland Athletics,
85ASA-MMU,Max Muncy,Los Angeles Dodgers,
85ASA-MS,Max Scherzer,Washington Nationals,
85ASA-MSO,Mike Soroka,Atlanta Braves,
85ASA-MT,Mike Trout,Angels,
85ASA-NA,Nolan Arenado,Colorado Rockies,
85ASA-OS,Ozzie Smith,St. Louis Cardinals,
85ASA-PA,Pete Alonso,New York Mets,
85ASA-PG,Paul Goldschmidt,St. Louis Cardinals,
85ASA-RAJ,Ronald Acuña Jr.,Atlanta Braves,
85ASA-RC,Roger Clemens,Boston Red Sox,
85ASA-RH,Rickey Henderson,Oakland Athletics,
85ASA-RJ,Reggie Jackson,California Angels,
85ASA-RS,Ryne Sandberg,Chicago Cubs,
85ASA-RYO,Robin Yount,Milwaukee Brewers,
85ASA-SB,Shane Bieber,Cleveland Indians,
85ASA-WB,Wade Boggs,Boston Red Sox,
85ASA-WC,Willson Contreras,Chicago Cubs,
85ASA-WCL,Will Clark,San Francisco Giants,
